,chembl_compound,uniprot_id,drugbankId
3057,CHEMBL.COMPOUND:CHEMBL2105712,UniProtKB:P04626,
3058,CHEMBL.COMPOUND:CHEMBL2105712,UniProtKB:P00533,
3059,CHEMBL.COMPOUND:CHEMBL2105712,UniProtKB:Q15303,
3060,CHEMBL.COMPOUND:CHEMBL1983268,UniProtKB:P08922,DB11986
3061,CHEMBL.COMPOUND:CHEMBL1983268,UniProtKB:Q9UM73,DB11986
3062,CHEMBL.COMPOUND:CHEMBL1983268,UniProtKB:Q16620,DB11986
3063,CHEMBL.COMPOUND:CHEMBL1983268,UniProtKB:Q16288,DB11986
3064,CHEMBL.COMPOUND:CHEMBL1983268,UniProtKB:P04629,DB11986
3065,CHEMBL.COMPOUND:CHEMBL3189072,UniProtKB:P05106,
3066,CHEMBL.COMPOUND:CHEMBL3189072,UniProtKB:P08514,
3067,CHEMBL.COMPOUND:CHEMBL1569487,UniProtKB:P35354,DB06725
3068,CHEMBL.COMPOUND:CHEMBL1569487,UniProtKB:P23219,DB06725
3069,CHEMBL.COMPOUND:CHEMBL1201159,UniProtKB:P35372,
3070,CHEMBL.COMPOUND:CHEMBL2105890,UniProtKB:O43193,
3071,CHEMBL.COMPOUND:CHEMBL435381,UniProtKB:P35354,DB05095
3072,CHEMBL.COMPOUND:CHEMBL2093999,UniProtKB:P14415,DB06157
3073,CHEMBL.COMPOUND:CHEMBL2093999,UniProtKB:P54710,DB06157
3074,CHEMBL.COMPOUND:CHEMBL2093999,UniProtKB:P16615,DB06157
3075,CHEMBL.COMPOUND:CHEMBL2093999,UniProtKB:Q13733,DB06157
3076,CHEMBL.COMPOUND:CHEMBL2093999,UniProtKB:P54709,DB06157
3077,CHEMBL.COMPOUND:CHEMBL2093999,UniProtKB:P05023,DB06157
3078,CHEMBL.COMPOUND:CHEMBL2093999,UniProtKB:P05026,DB06157
3079,CHEMBL.COMPOUND:CHEMBL2093999,UniProtKB:P13637,DB06157
3080,CHEMBL.COMPOUND:CHEMBL2093999,UniProtKB:P50993,DB06157
3081,CHEMBL.COMPOUND:CHEMBL553,UniProtKB:P00533,DB00530
3082,CHEMBL.COMPOUND:CHEMBL1229517,UniProtKB:P15056,DB08881
3083,CHEMBL.COMPOUND:CHEMBL21333,UniProtKB:Q9Y271,DB01411
3084,CHEMBL.COMPOUND:CHEMBL1495,UniProtKB:P20309,DB00383
3085,CHEMBL.COMPOUND:CHEMBL1495,UniProtKB:P11229,DB00383
3086,CHEMBL.COMPOUND:CHEMBL4167360,UniProtKB:O75874,
3087,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P11362,DB06589
3088,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:Q08881,DB06589
3089,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P17948,DB06589
3090,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P16234,DB06589
3091,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P06239,DB06589
3092,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P22607,DB06589
3093,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P10721,DB06589
3094,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P09619,DB06589
3095,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P35916,DB06589
3096,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P07333,DB06589
3097,CHEMBL.COMPOUND:CHEMBL477772,UniProtKB:P35968,DB06589
3098,CHEMBL.COMPOUND:CHEMBL911,UniProtKB:P18507,DB00425
3099,CHEMBL.COMPOUND:CHEMBL911,UniProtKB:P18505,DB00425
3100,CHEMBL.COMPOUND:CHEMBL1201782,UniProtKB:P25103,
3101,CHEMBL.COMPOUND:CHEMBL1200534,UniProtKB:P12821,
3102,CHEMBL.COMPOUND:CHEMBL829,UniProtKB:P35367,DB01246
3103,CHEMBL.COMPOUND:CHEMBL778,UniProtKB:P08913,DB00633
3104,CHEMBL.COMPOUND:CHEMBL778,UniProtKB:P18089,DB00633
3105,CHEMBL.COMPOUND:CHEMBL778,UniProtKB:P18825,DB00633
3106,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:Q01118,
3107,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:Q99250,
3108,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:Q15858,
3109,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:Q9UI33,
3110,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:P35498,
3111,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:Q9UQD0,
3112,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:Q9NY46,
3113,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:P35499,
3114,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:Q9Y5Y9,
3115,CHEMBL.COMPOUND:CHEMBL1200606,UniProtKB:Q14524,
3116,CHEMBL.COMPOUND:CHEMBL3301621,UniProtKB:Q01959,DB14841
3117,CHEMBL.COMPOUND:CHEMBL3301621,UniProtKB:P23975,DB14841
3118,CHEMBL.COMPOUND:CHEMBL3301621,UniProtKB:P31645,DB14841
3119,CHEMBL.COMPOUND:CHEMBL3188386,UniProtKB:Q9H237,DB12561
3120,CHEMBL.COMPOUND:CHEMBL1464,UniProtKB:Q9BQB6,DB00682
3121,CHEMBL.COMPOUND:CHEMBL3545058,UniProtKB:P10827,
3122,CHEMBL.COMPOUND:CHEMBL3545058,UniProtKB:P10828,
3123,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:P56282,DB04961
3124,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:Q14181,DB04961
3125,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:P28340,DB04961
3126,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:P09884,DB04961
3127,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:P49642,DB04961
3128,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:P49005,DB04961
3129,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:Q15054,DB04961
3130,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:Q07864,DB04961
3131,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:Q9NRF9,DB04961
3132,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:P49643,DB04961
3133,CHEMBL.COMPOUND:CHEMBL359164,UniProtKB:Q9HCU8,DB04961
3134,CHEMBL.COMPOUND:CHEMBL459,UniProtKB:P08913,DB11136
3135,CHEMBL.COMPOUND:CHEMBL459,UniProtKB:P08913,DB00968
3136,CHEMBL.COMPOUND:CHEMBL459,UniProtKB:P18089,DB11136
3137,CHEMBL.COMPOUND:CHEMBL459,UniProtKB:P18089,DB00968
3138,CHEMBL.COMPOUND:CHEMBL459,UniProtKB:P18825,DB11136
3139,CHEMBL.COMPOUND:CHEMBL459,UniProtKB:P18825,DB00968
3140,CHEMBL.COMPOUND:CHEMBL4297527,UniProtKB:P27815,
3141,CHEMBL.COMPOUND:CHEMBL4297527,UniProtKB:Q08493,
3142,CHEMBL.COMPOUND:CHEMBL4297527,UniProtKB:Q07343,
3143,CHEMBL.COMPOUND:CHEMBL4297527,UniProtKB:Q08499,
3144,CHEMBL.COMPOUND:CHEMBL4594444,UniProtKB:P37288,
3145,CHEMBL.COMPOUND:CHEMBL4594444,UniProtKB:P30518,
3146,CHEMBL.COMPOUND:CHEMBL2105872,UniProtKB:Q92847,
3147,CHEMBL.COMPOUND:CHEMBL1197051,UniProtKB:P25100,
3148,CHEMBL.COMPOUND:CHEMBL1197051,UniProtKB:P35348,
3149,CHEMBL.COMPOUND:CHEMBL1197051,UniProtKB:P35368,
3150,CHEMBL.COMPOUND:CHEMBL1197051,UniProtKB:P07550,
3151,CHEMBL.COMPOUND:CHEMBL92401,UniProtKB:P21397,DB04818
3152,CHEMBL.COMPOUND:CHEMBL92401,UniProtKB:P27338,DB04818
3153,CHEMBL.COMPOUND:CHEMBL1200749,UniProtKB:P35499,
3154,CHEMBL.COMPOUND:CHEMBL3545210,UniProtKB:P03372,DB05966
3155,CHEMBL.COMPOUND:CHEMBL2360464,UniProtKB:P00374,
3156,CHEMBL.COMPOUND:CHEMBL2360464,UniProtKB:P04818,
3157,CHEMBL.COMPOUND:CHEMBL2360464,UniProtKB:P22102,
3158,CHEMBL.COMPOUND:CHEMBL3746329,UniProtKB:Q96S37,
3159,CHEMBL.COMPOUND:CHEMBL796,UniProtKB:Q01959,DB00422
3160,CHEMBL.COMPOUND:CHEMBL796,UniProtKB:P23975,DB00422
3161,CHEMBL.COMPOUND:CHEMBL5095035,UniProtKB:P56373,
3162,CHEMBL.COMPOUND:CHEMBL4297333,UniProtKB:O60603,DB15259
3163,CHEMBL.COMPOUND:CHEMBL4297333,UniProtKB:P08571,DB15259
3164,CHEMBL.COMPOUND:CHEMBL596802,UniProtKB:P14416,DB11947
3165,CHEMBL.COMPOUND:CHEMBL1607273,UniProtKB:P35367,
3166,CHEMBL.COMPOUND:CHEMBL441738,UniProtKB:Q01726,DB04931
3167,CHEMBL.COMPOUND:CHEMBL1651534,UniProtKB:O00519,DB12012
3168,CHEMBL.COMPOUND:CHEMBL1258006,UniProtKB:P36544,DB06090
3169,CHEMBL.COMPOUND:CHEMBL4206492,UniProtKB:O76083,DB16274
3170,CHEMBL.COMPOUND:CHEMBL1026,UniProtKB:P21728,
3171,CHEMBL.COMPOUND:CHEMBL586702,UniProtKB:P48736,DB12904
3172,CHEMBL.COMPOUND:CHEMBL586702,UniProtKB:P42336,DB12904
3173,CHEMBL.COMPOUND:CHEMBL586702,UniProtKB:Q92569,DB12904
3174,CHEMBL.COMPOUND:CHEMBL586702,UniProtKB:Q8WYR1,DB12904
3175,CHEMBL.COMPOUND:CHEMBL586702,UniProtKB:O00459,DB12904
3176,CHEMBL.COMPOUND:CHEMBL586702,UniProtKB:P42338,DB12904
3177,CHEMBL.COMPOUND:CHEMBL586702,UniProtKB:P27986,DB12904
3178,CHEMBL.COMPOUND:CHEMBL586702,UniProtKB:O00329,DB12904
3179,CHEMBL.COMPOUND:CHEMBL480,UniProtKB:P20648,DB00448
3180,CHEMBL.COMPOUND:CHEMBL27810,UniProtKB:P08913,DB04846
3181,CHEMBL.COMPOUND:CHEMBL27810,UniProtKB:P07550,DB04846
3182,CHEMBL.COMPOUND:CHEMBL27810,UniProtKB:P18089,DB04846
3183,CHEMBL.COMPOUND:CHEMBL27810,UniProtKB:P08588,DB04846
3184,CHEMBL.COMPOUND:CHEMBL27810,UniProtKB:P18825,DB04846
3185,CHEMBL.COMPOUND:CHEMBL1342,UniProtKB:Q9UBS5,DB01440
3186,CHEMBL.COMPOUND:CHEMBL1342,UniProtKB:O75899,DB01440
3187,CHEMBL.COMPOUND:CHEMBL3545232,UniProtKB:P36544,
3188,CHEMBL.COMPOUND:CHEMBL435224,UniProtKB:P37268,DB05317
3189,CHEMBL.COMPOUND:CHEMBL2107546,UniProtKB:P25100,
3190,CHEMBL.COMPOUND:CHEMBL2107546,UniProtKB:P35348,
3191,CHEMBL.COMPOUND:CHEMBL2107546,UniProtKB:P35368,
3192,CHEMBL.COMPOUND:CHEMBL2107546,UniProtKB:P07550,
3193,CHEMBL.COMPOUND:CHEMBL2107546,UniProtKB:P08588,
3194,CHEMBL.COMPOUND:CHEMBL1200854,UniProtKB:P14416,
3195,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:Q01118,
3196,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:Q99250,
3197,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:Q15858,
3198,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:Q9UI33,
3199,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:P35498,
3200,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:Q9UQD0,
3201,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:Q9NY46,
3202,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:P35499,
3203,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:Q9Y5Y9,
3204,CHEMBL.COMPOUND:CHEMBL1200437,UniProtKB:Q14524,
3205,CHEMBL.COMPOUND:CHEMBL695,UniProtKB:O43497,DB00347
3206,CHEMBL.COMPOUND:CHEMBL695,UniProtKB:Q9P0X4,DB00347
3207,CHEMBL.COMPOUND:CHEMBL695,UniProtKB:O95180,DB00347
3208,CHEMBL.COMPOUND:CHEMBL570015,UniProtKB:P27815,DB12137
3209,CHEMBL.COMPOUND:CHEMBL570015,UniProtKB:Q08493,DB12137
3210,CHEMBL.COMPOUND:CHEMBL570015,UniProtKB:Q07343,DB12137
3211,CHEMBL.COMPOUND:CHEMBL570015,UniProtKB:Q08499,DB12137
3212,CHEMBL.COMPOUND:CHEMBL4297184,UniProtKB:P29274,DB16125
3213,CHEMBL.COMPOUND:CHEMBL1201463,UniProtKB:P41143,
3214,CHEMBL.COMPOUND:CHEMBL1201463,UniProtKB:P41145,
3215,CHEMBL.COMPOUND:CHEMBL1201463,UniProtKB:P35372,
3216,CHEMBL.COMPOUND:CHEMBL1201082,UniProtKB:P31645,
3217,CHEMBL.COMPOUND:CHEMBL511142,UniProtKB:P41145,
3218,CHEMBL.COMPOUND:CHEMBL511142,UniProtKB:P35372,
3219,CHEMBL.COMPOUND:CHEMBL3544943,UniProtKB:O00311,
3220,CHEMBL.COMPOUND:CHEMBL101253,UniProtKB:P17948,DB04879
3221,CHEMBL.COMPOUND:CHEMBL101253,UniProtKB:P16234,DB04879
3222,CHEMBL.COMPOUND:CHEMBL101253,UniProtKB:P10721,DB04879
3223,CHEMBL.COMPOUND:CHEMBL101253,UniProtKB:P09619,DB04879
3224,CHEMBL.COMPOUND:CHEMBL101253,UniProtKB:P35916,DB04879
3225,CHEMBL.COMPOUND:CHEMBL101253,UniProtKB:P07333,DB04879
3226,CHEMBL.COMPOUND:CHEMBL101253,UniProtKB:P35968,DB04879
3227,CHEMBL.COMPOUND:CHEMBL855,UniProtKB:P35367,DB00427
3228,CHEMBL.COMPOUND:CHEMBL182066,UniProtKB:Q13224,DB12260
3229,CHEMBL.COMPOUND:CHEMBL182066,UniProtKB:Q05586,DB12260
3230,CHEMBL.COMPOUND:CHEMBL441,UniProtKB:P18505,DB00599
3231,CHEMBL.COMPOUND:CHEMBL441,UniProtKB:P28472,DB00599
3232,CHEMBL.COMPOUND:CHEMBL441,UniProtKB:P47870,DB00599
3233,CHEMBL.COMPOUND:CHEMBL1079,UniProtKB:P08913,DB00697
3234,CHEMBL.COMPOUND:CHEMBL1079,UniProtKB:P18089,DB00697
3235,CHEMBL.COMPOUND:CHEMBL1079,UniProtKB:P18825,DB00697
3236,CHEMBL.COMPOUND:CHEMBL2048028,UniProtKB:P20701,DB11611
3237,CHEMBL.COMPOUND:CHEMBL2048028,UniProtKB:P05107,DB11611
3238,CHEMBL.COMPOUND:CHEMBL5095052,UniProtKB:Q8NBP7,
3239,CHEMBL.COMPOUND:CHEMBL1201150,UniProtKB:P28222,
3240,CHEMBL.COMPOUND:CHEMBL1201150,UniProtKB:P28221,
3241,CHEMBL.COMPOUND:CHEMBL181954,UniProtKB:Q07869,DB12662
3242,CHEMBL.COMPOUND:CHEMBL181954,UniProtKB:P37231,DB12662
3243,CHEMBL.COMPOUND:CHEMBL1201173,UniProtKB:P04150,DB00253
3244,CHEMBL.COMPOUND:CHEMBL1200495,UniProtKB:P04150,
3245,CHEMBL.COMPOUND:CHEMBL1121,UniProtKB:P32238,DB09142
3246,CHEMBL.COMPOUND:CHEMBL1121,UniProtKB:P32238,DB08862
3247,CHEMBL.COMPOUND:CHEMBL356388,UniProtKB:P28472,
3248,CHEMBL.COMPOUND:CHEMBL43,UniProtKB:P11388,DB00276
3249,CHEMBL.COMPOUND:CHEMBL43,UniProtKB:Q02880,DB00276
3250,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:P56282,
3251,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:Q14181,
3252,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:P28340,
3253,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:P09884,
3254,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:P49642,
3255,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:P49005,
3256,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:Q15054,
3257,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:P23921,
3258,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:Q07864,
3259,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:Q9NRF9,
3260,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:P49643,
3261,CHEMBL.COMPOUND:CHEMBL1096882,UniProtKB:Q9HCU8,
3262,CHEMBL.COMPOUND:CHEMBL916,UniProtKB:P05106,DB00775
3263,CHEMBL.COMPOUND:CHEMBL916,UniProtKB:P08514,DB00775
3264,CHEMBL.COMPOUND:CHEMBL3544964,UniProtKB:P28482,DB15281
3265,CHEMBL.COMPOUND:CHEMBL3544964,UniProtKB:P27361,DB15281
3266,CHEMBL.COMPOUND:CHEMBL977,UniProtKB:P04150,DB14545
3267,CHEMBL.COMPOUND:CHEMBL575448,UniProtKB:P06213,DB15399
3268,CHEMBL.COMPOUND:CHEMBL575448,UniProtKB:P08069,DB15399
3269,CHEMBL.COMPOUND:CHEMBL88055,UniProtKB:P07550,
3270,CHEMBL.COMPOUND:CHEMBL2216870,UniProtKB:O00329,DB09054
3271,CHEMBL.COMPOUND:CHEMBL1626,UniProtKB:P35367,DB00283
3272,CHEMBL.COMPOUND:CHEMBL3989693,UniProtKB:P07550,
3273,CHEMBL.COMPOUND:CHEMBL1201346,UniProtKB:P35354,DB01014
3274,CHEMBL.COMPOUND:CHEMBL1201346,UniProtKB:P09917,DB01014
3275,CHEMBL.COMPOUND:CHEMBL1201346,UniProtKB:P37231,DB01014
3276,CHEMBL.COMPOUND:CHEMBL1201346,UniProtKB:P23219,DB01014
3277,CHEMBL.COMPOUND:CHEMBL2108724,UniProtKB:P43220,
3278,CHEMBL.COMPOUND:CHEMBL475534,UniProtKB:O60840,DB01054
3279,CHEMBL.COMPOUND:CHEMBL475534,UniProtKB:Q01668,DB01054
3280,CHEMBL.COMPOUND:CHEMBL475534,UniProtKB:Q13698,DB01054
3281,CHEMBL.COMPOUND:CHEMBL475534,UniProtKB:Q13936,DB01054
3282,CHEMBL.COMPOUND:CHEMBL12610,UniProtKB:P35354,DB09084
3283,CHEMBL.COMPOUND:CHEMBL12610,UniProtKB:P23219,DB09084
3284,CHEMBL.COMPOUND:CHEMBL1590,UniProtKB:P23975,DB00852
3285,CHEMBL.COMPOUND:CHEMBL3989677,UniProtKB:P41143,
3286,CHEMBL.COMPOUND:CHEMBL3989677,UniProtKB:P41145,
3287,CHEMBL.COMPOUND:CHEMBL3989677,UniProtKB:P35372,
3288,CHEMBL.COMPOUND:CHEMBL2111097,UniProtKB:O60840,DB09237
3289,CHEMBL.COMPOUND:CHEMBL2111097,UniProtKB:Q01668,DB09237
3290,CHEMBL.COMPOUND:CHEMBL2111097,UniProtKB:Q13698,DB09237
3291,CHEMBL.COMPOUND:CHEMBL2111097,UniProtKB:Q13936,DB09237
3292,CHEMBL.COMPOUND:CHEMBL2103802,UniProtKB:P31639,
3293,CHEMBL.COMPOUND:CHEMBL427216,UniProtKB:Q14654,DB01120
3294,CHEMBL.COMPOUND:CHEMBL427216,UniProtKB:Q09428,DB01120
3295,CHEMBL.COMPOUND:CHEMBL3219616,UniProtKB:P35372,DB12196
3296,CHEMBL.COMPOUND:CHEMBL2103827,UniProtKB:P13945,DB06262
3297,CHEMBL.COMPOUND:CHEMBL2103827,UniProtKB:P25100,DB06262
3298,CHEMBL.COMPOUND:CHEMBL2103827,UniProtKB:P35348,DB06262
3299,CHEMBL.COMPOUND:CHEMBL2103827,UniProtKB:P08913,DB06262
3300,CHEMBL.COMPOUND:CHEMBL2103827,UniProtKB:P35368,DB06262
3301,CHEMBL.COMPOUND:CHEMBL2103827,UniProtKB:P07550,DB06262
3302,CHEMBL.COMPOUND:CHEMBL2103827,UniProtKB:P18089,DB06262
3303,CHEMBL.COMPOUND:CHEMBL2103827,UniProtKB:P08588,DB06262
3304,CHEMBL.COMPOUND:CHEMBL2103827,UniProtKB:P18825,DB06262
3305,CHEMBL.COMPOUND:CHEMBL904,UniProtKB:Q01959,
3306,CHEMBL.COMPOUND:CHEMBL904,UniProtKB:P23975,
3307,CHEMBL.COMPOUND:CHEMBL502182,UniProtKB:P30968,
3308,CHEMBL.COMPOUND:CHEMBL3989936,UniProtKB:P06401,DB11971
3309,CHEMBL.COMPOUND:CHEMBL1783282,UniProtKB:P47869,DB13994
3310,CHEMBL.COMPOUND:CHEMBL1783282,UniProtKB:P34903,DB13994
3311,CHEMBL.COMPOUND:CHEMBL4297638,UniProtKB:P25774,DB15297
3312,CHEMBL.COMPOUND:CHEMBL1742423,UniProtKB:P35367,DB11591
3313,CHEMBL.COMPOUND:CHEMBL3544954,UniProtKB:P30968,DB12755
3314,CHEMBL.COMPOUND:CHEMBL3039582,UniProtKB:P47872,DB09532
3315,CHEMBL.COMPOUND:CHEMBL1659,UniProtKB:P35367,
3316,CHEMBL.COMPOUND:CHEMBL3545365,UniProtKB:Q02763,
3317,CHEMBL.COMPOUND:CHEMBL3545365,UniProtKB:P08581,
3318,CHEMBL.COMPOUND:CHEMBL3545365,UniProtKB:Q16620,
3319,CHEMBL.COMPOUND:CHEMBL3545365,UniProtKB:Q16288,
3320,CHEMBL.COMPOUND:CHEMBL3545365,UniProtKB:P35968,
3321,CHEMBL.COMPOUND:CHEMBL3545365,UniProtKB:P04629,
3322,CHEMBL.COMPOUND:CHEMBL3622820,UniProtKB:P23458,DB12154
3323,CHEMBL.COMPOUND:CHEMBL61780,UniProtKB:P24530,DB06558
3324,CHEMBL.COMPOUND:CHEMBL61780,UniProtKB:P25101,DB06558
3325,CHEMBL.COMPOUND:CHEMBL348475,UniProtKB:P08183,DB06240
3326,CHEMBL.COMPOUND:CHEMBL296913,UniProtKB:P35354,
3327,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:Q3ZCM7,DB01229
3328,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:Q9BVA1,DB01229
3329,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:P04350,DB01229
3330,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:Q13885,DB01229
3331,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:P68371,DB01229
3332,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:P07437,DB01229
3333,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:Q9H4B7,DB01229
3334,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:Q13509,DB01229
3335,CHEMBL.COMPOUND:CHEMBL428647,UniProtKB:Q9BUF5,DB01229
3336,CHEMBL.COMPOUND:CHEMBL1082607,UniProtKB:P07550,
3337,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:Q9UGM1,DB04926
3338,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:Q13224,DB04926
3339,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:Q9GZZ6,DB04926
3340,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:Q12879,DB04926
3341,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:Q05586,DB04926
3342,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:Q14957,DB04926
3343,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:O15399,DB04926
3344,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:O60391,DB04926
3345,CHEMBL.COMPOUND:CHEMBL2110954,UniProtKB:Q8TCU5,DB04926
3346,CHEMBL.COMPOUND:CHEMBL1201611,UniProtKB:P06213,
3347,CHEMBL.COMPOUND:CHEMBL119385,UniProtKB:Q16539,DB07138
3348,CHEMBL.COMPOUND:CHEMBL781,UniProtKB:Q01959,DB00579
3349,CHEMBL.COMPOUND:CHEMBL781,UniProtKB:P23975,DB00579
3350,CHEMBL.COMPOUND:CHEMBL781,UniProtKB:P31645,DB00579
3351,CHEMBL.COMPOUND:CHEMBL1201325,UniProtKB:P20309,DB06787
3352,CHEMBL.COMPOUND:CHEMBL1201325,UniProtKB:P11229,DB06787
3353,CHEMBL.COMPOUND:CHEMBL1297,UniProtKB:P35354,DB00573
3354,CHEMBL.COMPOUND:CHEMBL1297,UniProtKB:P23219,DB00573
3355,CHEMBL.COMPOUND:CHEMBL1200814,UniProtKB:P00918,
3356,CHEMBL.COMPOUND:CHEMBL1200814,UniProtKB:P22748,
3357,CHEMBL.COMPOUND:CHEMBL1200814,UniProtKB:O43570,
3358,CHEMBL.COMPOUND:CHEMBL1200814,UniProtKB:P00915,
3359,CHEMBL.COMPOUND:CHEMBL285674,UniProtKB:P14867,DB01215
3360,CHEMBL.COMPOUND:CHEMBL285674,UniProtKB:P47869,DB01215
3361,CHEMBL.COMPOUND:CHEMBL285674,UniProtKB:P31644,DB01215
3362,CHEMBL.COMPOUND:CHEMBL285674,UniProtKB:Q99928,DB01215
3363,CHEMBL.COMPOUND:CHEMBL285674,UniProtKB:P18507,DB01215
3364,CHEMBL.COMPOUND:CHEMBL285674,UniProtKB:Q8N1C3,DB01215
3365,CHEMBL.COMPOUND:CHEMBL285674,UniProtKB:P34903,DB01215
3366,CHEMBL.COMPOUND:CHEMBL1082407,UniProtKB:P10275,DB08899
3367,CHEMBL.COMPOUND:CHEMBL3260567,UniProtKB:P36897,DB15310
3368,CHEMBL.COMPOUND:CHEMBL190412,UniProtKB:P43490,DB05217
3369,CHEMBL.COMPOUND:CHEMBL520733,UniProtKB:P49810,DB12463
3370,CHEMBL.COMPOUND:CHEMBL520733,UniProtKB:Q9NZ42,DB12463
3371,CHEMBL.COMPOUND:CHEMBL520733,UniProtKB:Q96BI3,DB12463
3372,CHEMBL.COMPOUND:CHEMBL520733,UniProtKB:P49768,DB12463
3373,CHEMBL.COMPOUND:CHEMBL520733,UniProtKB:Q92542,DB12463
3374,CHEMBL.COMPOUND:CHEMBL520733,UniProtKB:Q8WW43,DB12463
3375,CHEMBL.COMPOUND:CHEMBL30,UniProtKB:P25021,DB00501
3376,CHEMBL.COMPOUND:CHEMBL3426621,UniProtKB:Q13464,DB13165
3377,CHEMBL.COMPOUND:CHEMBL3426621,UniProtKB:O75116,DB13165
3378,CHEMBL.COMPOUND:CHEMBL3545068,UniProtKB:P42336,
3379,CHEMBL.COMPOUND:CHEMBL3545068,UniProtKB:O00329,
3380,CHEMBL.COMPOUND:CHEMBL566757,UniProtKB:P43490,DB12731
3381,CHEMBL.COMPOUND:CHEMBL2354773,UniProtKB:Q16881,DB09121
3382,CHEMBL.COMPOUND:CHEMBL1230065,UniProtKB:Q16539,DB12696
3383,CHEMBL.COMPOUND:CHEMBL444172,UniProtKB:P08183,DB06191
3384,CHEMBL.COMPOUND:CHEMBL4650333,UniProtKB:P16234,
3385,CHEMBL.COMPOUND:CHEMBL4650333,UniProtKB:P10721,
3386,CHEMBL.COMPOUND:CHEMBL4650333,UniProtKB:P09619,
3387,CHEMBL.COMPOUND:CHEMBL4650333,UniProtKB:P07333,
3388,CHEMBL.COMPOUND:CHEMBL2106419,UniProtKB:O60840,
3389,CHEMBL.COMPOUND:CHEMBL2106419,UniProtKB:Q01668,
3390,CHEMBL.COMPOUND:CHEMBL2106419,UniProtKB:Q13698,
3391,CHEMBL.COMPOUND:CHEMBL2106419,UniProtKB:Q13936,
3392,CHEMBL.COMPOUND:CHEMBL3137314,UniProtKB:P43119,
